project_id,sent_to_crc_date,project_size,source,status
1028889,2021-10-29,Large,simulated_future_projects,Future
1028890,2023-03-13,Small,simulated_future_projects,Future
1028891,2023-02-04,Large,simulated_future_projects,Future
1028892,2021-11-08,Small,simulated_future_projects,Future
1028893,2021-12-12,Small,simulated_future_projects,Future
1028894,2022-10-19,Small,simulated_future_projects,Future
1028895,2022-01-11,Small,simulated_future_projects,Future
1028896,2023-01-10,Small,simulated_future_projects,Future
1028897,2022-12-14,Small,simulated_future_projects,Future
1028898,2022-12-29,Small,simulated_future_projects,Future
1028899,2024-05-16,Large,simulated_future_projects,Future
1028900,2022-06-25,Small,simulated_future_projects,Future
1028901,2022-05-16,Small,simulated_future_projects,Future
1028902,2022-06-04,Small,simulated_future_projects,Future
1028903,2022-10-22,Small,simulated_future_projects,Future
1028904,2022-05-09,Small,simulated_future_projects,Future
1028905,2022-12-21,Small,simulated_future_projects,Future
1028906,2022-10-26,Small,simulated_future_projects,Future
1028907,2022-08-21,Small,simulated_future_projects,Future
1028908,2022-04-22,Small,simulated_future_projects,Future
1028909,2022-01-15,Small,simulated_future_projects,Future
1028910,2022-12-15,Small,simulated_future_projects,Future
1028911,2022-01-02,Small,simulated_future_projects,Future
1028912,2021-10-12,Small,simulated_future_projects,Future
1028913,2022-03-19,Small,simulated_future_projects,Future
1028914,2022-05-28,Small,simulated_future_projects,Future
1028915,2022-09-28,Small,simulated_future_projects,Future
1028916,2023-04-11,Very Large,simulated_future_projects,Future
1028917,2021-12-13,Small,simulated_future_projects,Future
1028918,2022-02-18,Small,simulated_future_projects,Future
1028919,2025-10-04,Large,simulated_future_projects,Future
1028920,2022-03-02,Small,simulated_future_projects,Future
1028921,2023-12-11,Small,simulated_future_projects,Future
1028922,2023-06-11,Small,simulated_future_projects,Future
1028923,2022-01-20,Large,simulated_future_projects,Future
1028924,2024-04-17,Large,simulated_future_projects,Future
1028925,2022-01-19,Very Large,simulated_future_projects,Future
1028926,2021-10-16,Small,simulated_future_projects,Future
1028927,2022-04-28,Small,simulated_future_projects,Future
1028928,2023-11-20,Small,simulated_future_projects,Future
1028929,2022-09-03,Small,simulated_future_projects,Future
1028930,2023-05-06,Small,simulated_future_projects,Future
1028931,2022-06-02,Small,simulated_future_projects,Future
1028932,2023-12-27,Small,simulated_future_projects,Future
1028933,2023-06-08,Small,simulated_future_projects,Future
1028934,2023-03-19,Small,simulated_future_projects,Future
1028935,2024-06-22,Small,simulated_future_projects,Future
1028936,2022-06-01,Small,simulated_future_projects,Future
1028937,2022-07-14,Small,simulated_future_projects,Future
1028938,2022-10-05,Small,simulated_future_projects,Future
1028939,2023-03-22,Small,simulated_future_projects,Future
1028940,2021-10-08,Small,simulated_future_projects,Future
1028941,2022-02-18,Small,simulated_future_projects,Future
1028942,2022-10-07,Small,simulated_future_projects,Future
1028943,2021-11-04,Small,simulated_future_projects,Future
1028944,2021-12-24,Small,simulated_future_projects,Future
1028945,2021-09-30,Small,simulated_future_projects,Future
1028946,2028-06-25,Small,simulated_future_projects,Future
1028947,2022-04-11,Small,simulated_future_projects,Future
1028948,2023-04-06,Large,simulated_future_projects,Future
1028949,2022-11-15,Large,simulated_future_projects,Future
1028950,2026-06-30,Small,simulated_future_projects,Future
1028951,2023-10-05,Small,simulated_future_projects,Future
1028952,2022-09-12,Small,simulated_future_projects,Future
1028953,2022-01-08,Small,simulated_future_projects,Future
1028954,2021-12-12,Small,simulated_future_projects,Future
1028955,2022-01-01,Small,simulated_future_projects,Future
1028956,2022-01-14,Small,simulated_future_projects,Future
1028957,2022-06-10,Small,simulated_future_projects,Future
1028958,2025-01-15,Small,simulated_future_projects,Future
1028959,2023-11-01,Small,simulated_future_projects,Future
1028960,2022-05-26,Small,simulated_future_projects,Future
1028961,2023-08-13,Small,simulated_future_projects,Future
1028962,2022-12-02,Small,simulated_future_projects,Future
1028963,2022-03-01,Small,simulated_future_projects,Future
1028964,2023-05-05,Small,simulated_future_projects,Future
1028965,2022-06-17,Small,simulated_future_projects,Future
1028966,2022-04-24,Small,simulated_future_projects,Future
1028967,2021-10-11,Small,simulated_future_projects,Future
1028968,2021-12-03,Small,simulated_future_projects,Future
1028969,2024-08-02,Small,simulated_future_projects,Future
1028970,2026-04-11,Small,simulated_future_projects,Future
1028971,2023-04-14,Small,simulated_future_projects,Future
1028972,2023-06-24,Small,simulated_future_projects,Future
1028973,2023-11-06,Small,simulated_future_projects,Future
1028974,2022-08-03,Small,simulated_future_projects,Future
1028975,2022-05-06,Small,simulated_future_projects,Future
1028976,2023-03-17,Small,simulated_future_projects,Future
1028977,2021-12-30,Small,simulated_future_projects,Future
1028978,2021-12-24,Small,simulated_future_projects,Future
1028979,2021-12-06,Small,simulated_future_projects,Future
1028980,2023-01-31,Small,simulated_future_projects,Future
1028981,2023-09-09,Small,simulated_future_projects,Future
1028982,2021-10-14,Small,simulated_future_projects,Future
1028983,2022-02-22,Small,simulated_future_projects,Future
1028984,2022-01-08,Small,simulated_future_projects,Future
1028985,2024-09-11,Small,simulated_future_projects,Future
1028986,2022-06-10,Small,simulated_future_projects,Future
1028987,2021-12-29,Small,simulated_future_projects,Future
1028988,2022-06-28,Small,simulated_future_projects,Future
1028989,2022-03-21,Small,simulated_future_projects,Future
1028990,2022-03-18,Small,simulated_future_projects,Future
1028991,2022-07-12,Small,simulated_future_projects,Future
1028992,2022-03-20,Small,simulated_future_projects,Future
1028993,2023-06-22,Small,simulated_future_projects,Future
1028994,2023-09-06,Large,simulated_future_projects,Future
1028995,2022-04-07,Small,simulated_future_projects,Future
1028996,2024-09-22,Small,simulated_future_projects,Future
1028997,2021-10-24,Small,simulated_future_projects,Future
1028998,2021-10-23,Small,simulated_future_projects,Future
1028999,2024-03-11,Large,simulated_future_projects,Future
1029000,2022-03-20,Small,simulated_future_projects,Future
1029001,2022-06-23,Small,simulated_future_projects,Future
1029002,2022-07-04,Small,simulated_future_projects,Future
1029003,2022-09-08,Small,simulated_future_projects,Future
1029004,2022-05-24,Small,simulated_future_projects,Future
1029005,2022-01-06,Small,simulated_future_projects,Future
1029006,2022-01-23,Small,simulated_future_projects,Future
1029007,2022-03-06,Small,simulated_future_projects,Future
1029008,2021-11-03,Small,simulated_future_projects,Future
1029009,2021-11-20,Small,simulated_future_projects,Future
1029010,2022-05-04,Small,simulated_future_projects,Future
1029011,2022-08-16,Small,simulated_future_projects,Future
1029012,2021-12-09,Small,simulated_future_projects,Future
1029013,2023-04-20,Small,simulated_future_projects,Future
1029014,2024-03-08,Small,simulated_future_projects,Future
1029015,2022-08-16,Large,simulated_future_projects,Future
1029016,2022-12-14,Small,simulated_future_projects,Future
1029017,2021-11-23,Small,simulated_future_projects,Future
1029018,2024-02-06,Small,simulated_future_projects,Future
1029019,2025-10-07,Small,simulated_future_projects,Future
1029020,2021-12-29,Small,simulated_future_projects,Future
1029021,2022-01-21,Small,simulated_future_projects,Future
1029022,2022-06-05,Small,simulated_future_projects,Future
1029023,2022-05-06,Small,simulated_future_projects,Future
1029024,2024-06-21,Small,simulated_future_projects,Future
1029025,2023-07-19,Small,simulated_future_projects,Future
1029026,2021-10-07,Small,simulated_future_projects,Future
1029027,2022-12-26,Large,simulated_future_projects,Future
1029028,2024-03-19,Small,simulated_future_projects,Future
1029029,2021-10-27,Small,simulated_future_projects,Future
1029030,2021-12-05,Small,simulated_future_projects,Future
1029031,2022-04-10,Small,simulated_future_projects,Future
1029032,2022-02-05,Small,simulated_future_projects,Future
1029033,2022-04-29,Small,simulated_future_projects,Future
1029034,2022-08-13,Small,simulated_future_projects,Future
1029035,2022-03-16,Small,simulated_future_projects,Future
1029036,2025-07-09,Small,simulated_future_projects,Future
1029037,2022-08-23,Small,simulated_future_projects,Future
1029038,2023-03-28,Very Large,simulated_future_projects,Future
1029039,2021-10-01,Large,simulated_future_projects,Future
1029040,2022-02-11,Small,simulated_future_projects,Future
1029041,2023-02-11,Small,simulated_future_projects,Future
1029042,2022-10-28,Small,simulated_future_projects,Future
1029043,2021-12-12,Small,simulated_future_projects,Future
1029044,2022-06-04,Small,simulated_future_projects,Future
1029045,2022-02-05,Large,simulated_future_projects,Future
1029046,2022-05-03,Small,simulated_future_projects,Future
1029047,2022-10-01,Small,simulated_future_projects,Future
1029048,2022-01-10,Small,simulated_future_projects,Future
1029049,2021-11-24,Small,simulated_future_projects,Future
1029050,2021-12-17,Small,simulated_future_projects,Future
1029051,2022-02-19,Large,simulated_future_projects,Future
1029052,2022-03-27,Small,simulated_future_projects,Future
1029053,2025-09-09,Small,simulated_future_projects,Future
1029054,2022-12-11,Small,simulated_future_projects,Future
1029055,2022-05-31,Small,simulated_future_projects,Future
1029056,2022-04-15,Small,simulated_future_projects,Future
1029057,2021-11-18,Small,simulated_future_projects,Future
1029058,2021-12-30,Small,simulated_future_projects,Future
1029059,2024-04-16,Small,simulated_future_projects,Future
1029060,2022-06-11,Large,simulated_future_projects,Future
1029061,2023-12-04,Small,simulated_future_projects,Future
1029062,2023-05-30,Small,simulated_future_projects,Future
1029063,2021-11-16,Small,simulated_future_projects,Future
1029064,2022-04-19,Small,simulated_future_projects,Future
1029065,2022-12-31,Small,simulated_future_projects,Future
1029066,2026-07-27,Small,simulated_future_projects,Future
1029067,2023-05-03,Small,simulated_future_projects,Future
1029068,2021-10-06,Small,simulated_future_projects,Future
1029069,2021-12-18,Small,simulated_future_projects,Future
1029070,2022-04-21,Small,simulated_future_projects,Future
1029071,2021-11-27,Small,simulated_future_projects,Future
1029072,2022-08-22,Small,simulated_future_projects,Future
1029073,2023-09-19,Very Large,simulated_future_projects,Future
1029074,2026-09-18,Large,simulated_future_projects,Future
1029075,2021-10-26,Small,simulated_future_projects,Future
1029076,2022-08-05,Small,simulated_future_projects,Future
1029077,2023-10-23,Small,simulated_future_projects,Future
1029078,2023-03-26,Small,simulated_future_projects,Future
1029079,2021-12-07,Small,simulated_future_projects,Future
1029080,2023-05-07,Small,simulated_future_projects,Future
1029081,2022-05-27,Small,simulated_future_projects,Future
1029082,2023-01-30,Small,simulated_future_projects,Future
1029083,2021-11-16,Very Large,simulated_future_projects,Future
1029084,2022-02-17,Very Large,simulated_future_projects,Future
1029085,2022-08-11,Small,simulated_future_projects,Future
1029086,2021-12-22,Small,simulated_future_projects,Future
1029087,2023-11-09,Small,simulated_future_projects,Future
1029088,2023-01-02,Small,simulated_future_projects,Future
1029089,2022-11-09,Small,simulated_future_projects,Future
1029090,2023-03-25,Small,simulated_future_projects,Future
1029091,2022-09-03,Small,simulated_future_projects,Future
1029092,2023-04-12,Small,simulated_future_projects,Future
1029093,2022-03-18,Small,simulated_future_projects,Future
1029094,2022-11-21,Small,simulated_future_projects,Future
1029095,2023-04-22,Small,simulated_future_projects,Future
1029096,2022-12-28,Small,simulated_future_projects,Future
1029097,2022-03-11,Small,simulated_future_projects,Future
1029098,2023-05-03,Small,simulated_future_projects,Future
1029099,2022-03-05,Small,simulated_future_projects,Future
1029100,2022-05-17,Small,simulated_future_projects,Future
1029101,2022-09-28,Small,simulated_future_projects,Future
1029102,2023-03-03,Small,simulated_future_projects,Future
1029103,2023-07-25,Small,simulated_future_projects,Future
1029104,2021-10-02,Small,simulated_future_projects,Future
1029105,2021-12-28,Large,simulated_future_projects,Future
1029106,2023-10-15,Small,simulated_future_projects,Future
1029107,2027-02-24,Small,simulated_future_projects,Future
1029108,2024-12-10,Small,simulated_future_projects,Future
1029109,2022-10-16,Small,simulated_future_projects,Future
1029110,2022-06-10,Small,simulated_future_projects,Future
1029111,2022-09-01,Small,simulated_future_projects,Future
1029112,2023-07-06,Small,simulated_future_projects,Future
1029113,2022-06-23,Small,simulated_future_projects,Future
1029114,2022-01-21,Small,simulated_future_projects,Future
1029115,2022-01-23,Very Large,simulated_future_projects,Future
1029116,2021-10-27,Small,simulated_future_projects,Future
1029117,2023-04-14,Small,simulated_future_projects,Future
1029118,2024-08-11,Small,simulated_future_projects,Future
1029119,2024-07-12,Small,simulated_future_projects,Future
1029120,2022-11-14,Large,simulated_future_projects,Future
1029121,2021-12-19,Small,simulated_future_projects,Future
1029122,2021-12-03,Large,simulated_future_projects,Future
1029123,2022-09-05,Small,simulated_future_projects,Future
1029124,2022-05-21,Small,simulated_future_projects,Future
1029125,2023-09-04,Small,simulated_future_projects,Future
1029126,2023-03-22,Large,simulated_future_projects,Future
1029127,2021-10-02,Small,simulated_future_projects,Future
1029128,2022-06-07,Small,simulated_future_projects,Future
1029129,2022-01-13,Small,simulated_future_projects,Future
1029130,2023-07-14,Large,simulated_future_projects,Future
1029131,2022-03-31,Small,simulated_future_projects,Future
1029132,2021-12-31,Small,simulated_future_projects,Future
1029133,2025-07-23,Small,simulated_future_projects,Future
1029134,2029-10-17,Small,simulated_future_projects,Future
1029135,2022-10-29,Small,simulated_future_projects,Future
1029136,2024-04-22,Small,simulated_future_projects,Future
1029137,2022-12-09,Large,simulated_future_projects,Future
1029138,2022-11-13,Small,simulated_future_projects,Future
1029139,2023-07-22,Small,simulated_future_projects,Future
1029140,2023-06-16,Small,simulated_future_projects,Future
1029141,2026-10-04,Small,simulated_future_projects,Future
1029142,2023-02-22,Small,simulated_future_projects,Future
1029143,2028-08-25,Small,simulated_future_projects,Future
1029144,2022-03-06,Small,simulated_future_projects,Future
1029145,2022-04-04,Large,simulated_future_projects,Future
1029146,2028-03-22,Small,simulated_future_projects,Future
1029147,2022-08-09,Small,simulated_future_projects,Future
1029148,2022-06-16,Small,simulated_future_projects,Future
1029149,2024-05-24,Small,simulated_future_projects,Future
1029150,2023-11-16,Small,simulated_future_projects,Future
1029151,2022-01-03,Small,simulated_future_projects,Future
1029152,2023-01-15,Small,simulated_future_projects,Future
1029153,2021-10-10,Small,simulated_future_projects,Future
1029154,2022-04-17,Small,simulated_future_projects,Future
1029155,2022-10-09,Small,simulated_future_projects,Future
1029156,2021-10-24,Very Large,simulated_future_projects,Future
1029157,2022-07-17,Small,simulated_future_projects,Future
1029158,2022-07-28,Small,simulated_future_projects,Future
1029159,2022-04-21,Small,simulated_future_projects,Future
1029160,2021-11-27,Small,simulated_future_projects,Future
1029161,2022-12-05,Small,simulated_future_projects,Future
1029162,2022-06-15,Small,simulated_future_projects,Future
1029163,2022-12-19,Small,simulated_future_projects,Future
1029164,2022-02-06,Small,simulated_future_projects,Future
1029165,2022-03-12,Small,simulated_future_projects,Future
1029166,2021-10-15,Small,simulated_future_projects,Future
1029167,2021-11-26,Small,simulated_future_projects,Future
1029168,2021-11-10,Small,simulated_future_projects,Future
1029169,2022-06-12,Small,simulated_future_projects,Future
1029170,2022-04-10,Small,simulated_future_projects,Future
1029171,2022-05-06,Small,simulated_future_projects,Future
1029172,2025-06-30,Small,simulated_future_projects,Future
1029173,2022-08-08,Small,simulated_future_projects,Future
1029174,2021-11-13,Small,simulated_future_projects,Future
1029175,2024-03-10,Small,simulated_future_projects,Future
1029176,2023-05-02,Small,simulated_future_projects,Future
1029177,2022-05-04,Small,simulated_future_projects,Future
1029178,2021-12-07,Small,simulated_future_projects,Future
1029179,2023-08-18,Very Large,simulated_future_projects,Future
1029180,2022-09-16,Small,simulated_future_projects,Future
1029181,2022-06-16,Large,simulated_future_projects,Future
1029182,2022-01-26,Small,simulated_future_projects,Future
1029183,2022-01-09,Small,simulated_future_projects,Future
1029184,2022-06-11,Small,simulated_future_projects,Future
1029185,2023-03-09,Small,simulated_future_projects,Future
1029186,2022-01-15,Small,simulated_future_projects,Future
1029187,2024-11-19,Large,simulated_future_projects,Future
1029188,2021-10-12,Small,simulated_future_projects,Future
1029189,2028-06-14,Large,simulated_future_projects,Future
1029190,2022-06-27,Small,simulated_future_projects,Future
1029191,2022-05-02,Small,simulated_future_projects,Future
1029192,2022-05-26,Small,simulated_future_projects,Future
1029193,2022-05-01,Small,simulated_future_projects,Future
1029194,2022-08-03,Small,simulated_future_projects,Future
1029195,2024-02-03,Very Large,simulated_future_projects,Future
1029196,2024-07-17,Small,simulated_future_projects,Future
1029197,2022-02-02,Small,simulated_future_projects,Future
1029198,2021-10-21,Small,simulated_future_projects,Future
1029199,2023-01-10,Small,simulated_future_projects,Future
1029200,2022-02-27,Small,simulated_future_projects,Future
1029201,2022-01-15,Large,simulated_future_projects,Future
1029202,2022-03-11,Small,simulated_future_projects,Future
1029203,2022-02-10,Small,simulated_future_projects,Future
1029204,2025-01-31,Small,simulated_future_projects,Future
1029205,2022-06-07,Large,simulated_future_projects,Future
1029206,2025-12-05,Small,simulated_future_projects,Future
1029207,2022-04-27,Small,simulated_future_projects,Future
1029208,2022-09-29,Small,simulated_future_projects,Future
1029209,2022-01-03,Small,simulated_future_projects,Future
1029210,2024-04-13,Small,simulated_future_projects,Future
1029211,2023-11-08,Large,simulated_future_projects,Future
1029212,2024-01-17,Small,simulated_future_projects,Future
1029213,2021-11-05,Small,simulated_future_projects,Future
1029214,2022-01-04,Small,simulated_future_projects,Future
1029215,2021-12-14,Large,simulated_future_projects,Future
1029216,2021-12-22,Small,simulated_future_projects,Future
1029217,2022-11-23,Small,simulated_future_projects,Future
1029218,2022-02-01,Small,simulated_future_projects,Future
1029219,2023-02-21,Small,simulated_future_projects,Future
1029220,2022-04-26,Small,simulated_future_projects,Future
1029221,2022-10-31,Small,simulated_future_projects,Future
1029222,2024-08-15,Very Large,simulated_future_projects,Future
1029223,2022-07-21,Small,simulated_future_projects,Future
1029224,2023-08-02,Small,simulated_future_projects,Future
1029225,2026-02-21,Small,simulated_future_projects,Future
1029226,2022-05-16,Small,simulated_future_projects,Future
1029227,2023-02-06,Small,simulated_future_projects,Future
1029228,2023-11-20,Small,simulated_future_projects,Future
1029229,2023-09-17,Small,simulated_future_projects,Future
1029230,2021-12-24,Small,simulated_future_projects,Future
1029231,2025-01-03,Small,simulated_future_projects,Future
1029232,2023-02-10,Small,simulated_future_projects,Future
1029233,2022-10-25,Large,simulated_future_projects,Future
1029234,2022-06-06,Large,simulated_future_projects,Future
1029235,2022-06-02,Small,simulated_future_projects,Future
1029236,2022-07-19,Small,simulated_future_projects,Future
1029237,2024-03-10,Large,simulated_future_projects,Future
1029238,2021-09-29,Small,simulated_future_projects,Future
1029239,2021-10-13,Small,simulated_future_projects,Future
1029240,2024-06-09,Small,simulated_future_projects,Future
1029241,2022-01-24,Small,simulated_future_projects,Future
1029242,2023-06-25,Small,simulated_future_projects,Future
1029243,2025-06-05,Small,simulated_future_projects,Future
1029244,2021-11-16,Small,simulated_future_projects,Future
1029245,2022-03-15,Small,simulated_future_projects,Future
1029246,2022-05-18,Small,simulated_future_projects,Future
1029247,2022-02-06,Small,simulated_future_projects,Future
1029248,2021-10-30,Very Large,simulated_future_projects,Future
1029249,2021-11-11,Small,simulated_future_projects,Future
1029250,2023-02-08,Small,simulated_future_projects,Future
1029251,2024-08-11,Small,simulated_future_projects,Future
1029252,2023-05-13,Small,simulated_future_projects,Future
1029253,2021-12-22,Small,simulated_future_projects,Future
1029254,2022-01-01,Small,simulated_future_projects,Future
1029255,2022-08-17,Small,simulated_future_projects,Future
1029256,2022-04-04,Small,simulated_future_projects,Future
1029257,2022-03-27,Small,simulated_future_projects,Future
1029258,2021-10-09,Small,simulated_future_projects,Future
1029259,2022-11-18,Small,simulated_future_projects,Future
1029260,2025-12-13,Small,simulated_future_projects,Future
1029261,2022-12-15,Small,simulated_future_projects,Future
1029262,2022-06-03,Small,simulated_future_projects,Future
1029263,2022-06-22,Small,simulated_future_projects,Future
1029264,2024-09-11,Small,simulated_future_projects,Future
1029265,2022-06-19,Small,simulated_future_projects,Future
1029266,2022-10-31,Small,simulated_future_projects,Future
1029267,2023-11-16,Small,simulated_future_projects,Future
1029268,2022-05-29,Small,simulated_future_projects,Future
1029269,2022-03-08,Small,simulated_future_projects,Future
1029270,2022-09-11,Large,simulated_future_projects,Future
1029271,2025-10-15,Small,simulated_future_projects,Future
1029272,2022-06-10,Small,simulated_future_projects,Future
1029273,2023-10-28,Small,simulated_future_projects,Future
1029274,2022-07-04,Large,simulated_future_projects,Future
1029275,2022-05-12,Small,simulated_future_projects,Future
1029276,2021-12-18,Small,simulated_future_projects,Future
1029277,2021-10-04,Small,simulated_future_projects,Future
1029278,2023-05-12,Small,simulated_future_projects,Future
1029279,2023-07-29,Large,simulated_future_projects,Future
1029280,2022-05-08,Small,simulated_future_projects,Future
1029281,2024-09-30,Small,simulated_future_projects,Future
1029282,2023-12-29,Small,simulated_future_projects,Future
1029283,2026-06-04,Small,simulated_future_projects,Future
1029284,2022-11-20,Small,simulated_future_projects,Future
1029285,2023-04-16,Small,simulated_future_projects,Future
1029286,2025-04-10,Small,simulated_future_projects,Future
1029287,2023-11-02,Small,simulated_future_projects,Future
1029288,2021-10-23,Small,simulated_future_projects,Future
1029289,2022-01-23,Small,simulated_future_projects,Future
1029290,2023-06-01,Small,simulated_future_projects,Future
1029291,2023-05-13,Small,simulated_future_projects,Future
1029292,2024-07-01,Small,simulated_future_projects,Future
1029293,2023-07-11,Small,simulated_future_projects,Future
1029294,2024-07-11,Small,simulated_future_projects,Future
1029295,2023-08-06,Small,simulated_future_projects,Future
1029296,2024-06-02,Small,simulated_future_projects,Future
1029297,2027-05-12,Small,simulated_future_projects,Future
1029298,2021-11-20,Small,simulated_future_projects,Future
1029299,2025-06-11,Small,simulated_future_projects,Future
1029300,2023-04-24,Small,simulated_future_projects,Future
1029301,2021-12-15,Large,simulated_future_projects,Future
1029302,2021-10-22,Small,simulated_future_projects,Future
1029303,2021-11-06,Small,simulated_future_projects,Future
1029304,2023-02-04,Small,simulated_future_projects,Future
1029305,2022-07-29,Small,simulated_future_projects,Future
1029306,2022-03-26,Small,simulated_future_projects,Future
1029307,2022-09-22,Small,simulated_future_projects,Future
1029308,2023-10-15,Small,simulated_future_projects,Future
1029309,2023-06-15,Small,simulated_future_projects,Future
1029310,2022-04-28,Small,simulated_future_projects,Future
1029311,2023-02-07,Small,simulated_future_projects,Future
1029312,2022-07-13,Small,simulated_future_projects,Future
1029313,2023-05-03,Small,simulated_future_projects,Future
1029314,2022-06-09,Very Large,simulated_future_projects,Future
1029315,2025-08-27,Very Large,simulated_future_projects,Future
1029316,2026-04-24,Small,simulated_future_projects,Future
1029317,2022-08-18,Small,simulated_future_projects,Future
1029318,2023-05-17,Large,simulated_future_projects,Future
1029319,2022-02-01,Small,simulated_future_projects,Future
1029320,2022-04-09,Small,simulated_future_projects,Future
1029321,2022-01-21,Small,simulated_future_projects,Future
1029322,2022-02-16,Small,simulated_future_projects,Future
1029323,2022-02-17,Small,simulated_future_projects,Future
1029324,2023-05-09,Small,simulated_future_projects,Future
1029325,2023-03-15,Small,simulated_future_projects,Future
1029326,2022-04-15,Small,simulated_future_projects,Future
1029327,2022-04-05,Small,simulated_future_projects,Future
1029328,2022-02-08,Small,simulated_future_projects,Future
1029329,2022-01-04,Small,simulated_future_projects,Future
1029330,2022-09-19,Large,simulated_future_projects,Future
1029331,2021-10-17,Large,simulated_future_projects,Future
1029332,2022-12-03,Small,simulated_future_projects,Future
1029333,2022-01-03,Small,simulated_future_projects,Future
1029334,2025-10-24,Small,simulated_future_projects,Future
1029335,2023-06-29,Small,simulated_future_projects,Future
1029336,2022-10-05,Small,simulated_future_projects,Future
1029337,2022-06-27,Small,simulated_future_projects,Future
1029338,2022-04-28,Small,simulated_future_projects,Future
1029339,2022-03-25,Small,simulated_future_projects,Future
1029340,2022-08-13,Small,simulated_future_projects,Future
1029341,2024-08-07,Small,simulated_future_projects,Future
1029342,2024-02-20,Small,simulated_future_projects,Future
1029343,2024-05-10,Small,simulated_future_projects,Future
1029344,2022-01-17,Small,simulated_future_projects,Future
1029345,2021-12-02,Small,simulated_future_projects,Future
1029346,2023-11-17,Small,simulated_future_projects,Future
1029347,2025-11-03,Small,simulated_future_projects,Future
1029348,2023-06-21,Small,simulated_future_projects,Future
1029349,2024-10-02,Small,simulated_future_projects,Future
1029350,2022-06-07,Small,simulated_future_projects,Future
1029351,2022-05-29,Small,simulated_future_projects,Future
1029352,2023-01-14,Small,simulated_future_projects,Future
1029353,2022-04-14,Small,simulated_future_projects,Future
1029354,2021-11-20,Small,simulated_future_projects,Future
1029355,2022-08-07,Very Large,simulated_future_projects,Future
1029356,2023-11-14,Small,simulated_future_projects,Future
1029357,2023-05-27,Small,simulated_future_projects,Future
1029358,2022-01-15,Small,simulated_future_projects,Future
1029359,2024-01-04,Very Large,simulated_future_projects,Future
1029360,2023-07-13,Small,simulated_future_projects,Future
1029361,2022-01-03,Small,simulated_future_projects,Future
1029362,2023-02-21,Small,simulated_future_projects,Future
1029363,2023-11-25,Small,simulated_future_projects,Future
1029364,2022-01-14,Small,simulated_future_projects,Future
1029365,2023-02-27,Small,simulated_future_projects,Future
1029366,2022-08-26,Small,simulated_future_projects,Future
1029367,2025-09-14,Small,simulated_future_projects,Future
1029368,2021-11-03,Small,simulated_future_projects,Future
1029369,2021-10-15,Small,simulated_future_projects,Future
1029370,2022-05-12,Small,simulated_future_projects,Future
1029371,2023-03-15,Small,simulated_future_projects,Future
1029372,2025-04-08,Small,simulated_future_projects,Future
1029373,2022-03-17,Small,simulated_future_projects,Future
1029374,2022-04-16,Small,simulated_future_projects,Future
1029375,2024-07-06,Small,simulated_future_projects,Future
1029376,2024-11-15,Small,simulated_future_projects,Future
1029377,2021-11-03,Small,simulated_future_projects,Future
1029378,2023-04-21,Small,simulated_future_projects,Future
1029379,2022-09-05,Small,simulated_future_projects,Future
1029380,2023-10-19,Small,simulated_future_projects,Future
1029381,2026-04-10,Small,simulated_future_projects,Future
1029382,2022-03-20,Small,simulated_future_projects,Future
1029383,2023-06-05,Small,simulated_future_projects,Future
1029384,2023-08-30,Small,simulated_future_projects,Future
1029385,2023-07-02,Small,simulated_future_projects,Future
1029386,2022-03-08,Small,simulated_future_projects,Future
1029387,2024-04-12,Small,simulated_future_projects,Future
1029388,2023-08-16,Small,simulated_future_projects,Future
1029389,2021-12-12,Small,simulated_future_projects,Future
1029390,2022-07-14,Small,simulated_future_projects,Future
1029391,2022-10-14,Small,simulated_future_projects,Future
1029392,2023-09-26,Small,simulated_future_projects,Future
1029393,2024-12-28,Large,simulated_future_projects,Future
1029394,2028-07-29,Small,simulated_future_projects,Future
1029395,2022-05-26,Small,simulated_future_projects,Future
1029396,2022-01-12,Small,simulated_future_projects,Future
1029397,2023-10-18,Small,simulated_future_projects,Future
1029398,2023-12-02,Small,simulated_future_projects,Future
1029399,2022-01-14,Small,simulated_future_projects,Future
1029400,2021-11-18,Small,simulated_future_projects,Future
1029401,2021-12-09,Small,simulated_future_projects,Future
1029402,2023-04-02,Small,simulated_future_projects,Future
1029403,2023-10-04,Small,simulated_future_projects,Future
1029404,2023-06-06,Small,simulated_future_projects,Future
1029405,2021-12-25,Small,simulated_future_projects,Future
1029406,2025-08-16,Very Large,simulated_future_projects,Future
1029407,2022-01-24,Small,simulated_future_projects,Future
1029408,2023-01-20,Small,simulated_future_projects,Future
1029409,2021-12-24,Small,simulated_future_projects,Future
1029410,2023-01-15,Small,simulated_future_projects,Future
1029411,2022-04-20,Small,simulated_future_projects,Future
1029412,2022-04-04,Small,simulated_future_projects,Future
1029413,2023-09-20,Small,simulated_future_projects,Future
1029414,2022-04-23,Small,simulated_future_projects,Future
1029415,2025-01-05,Small,simulated_future_projects,Future
1029416,2022-02-06,Small,simulated_future_projects,Future
1029417,2021-10-03,Small,simulated_future_projects,Future
1029418,2021-10-22,Small,simulated_future_projects,Future
1029419,2021-11-10,Small,simulated_future_projects,Future
1029420,2022-04-29,Small,simulated_future_projects,Future
1029421,2021-12-06,Small,simulated_future_projects,Future
1029422,2021-10-22,Small,simulated_future_projects,Future
1029423,2023-08-22,Small,simulated_future_projects,Future
1029424,2022-05-31,Small,simulated_future_projects,Future
